2022-11-28 11:14:11,826 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001EBD39EA7F0>，sheet页面<xlrd.sheet.Sheet object at 0x000001EBD3A1FBB0>打开成功
2022-11-28 11:14:11,833 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001EBD3950EE0>，sheet页面<xlrd.sheet.Sheet object at 0x000001EBD3A1FDC0>打开成功
2022-11-28 15:26:06,181 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 15:26:06,181 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 15:26:06,181 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 15:26:06,181 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 15:26:06,182 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 15:26:06,182 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 15:26:06,182 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 15:26:06,182 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 15:26:06,182 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 15:26:06,182 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 15:26:06,182 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 15:26:06,182 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 15:26:06,182 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 15:26:06,203 - doReport.py:[37] - [ERROR] - html格式的测试报告生成失败.原因是：binary mode doesn't take an encoding argument
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\common\doReport.py", line 30, in doHTMLReport
    with open(filename,"wb",encoding="utf-8") as f:
ValueError: binary mode doesn't take an encoding argument
2022-11-28 15:27:20,129 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001AB62D52880>，sheet页面<xlrd.sheet.Sheet object at 0x000001AB62D86EB0>打开成功
2022-11-28 15:27:20,137 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001AB62CB3F70>，sheet页面<xlrd.sheet.Sheet object at 0x000001AB62D9BA30>打开成功
2022-11-28 15:27:20,137 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 15:27:20,137 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 15:27:20,137 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 15:27:20,137 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:27:20,137 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:27:20,138 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 15:27:20,138 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 15:27:20,138 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 15:27:20,138 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 15:27:20,138 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 15:27:20,138 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 15:27:20,138 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 15:27:20,138 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 15:27:20,138 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 15:27:20,138 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 15:27:20,139 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 15:27:20,140 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 15:27:20,140 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 15:27:20,140 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 15:27:42,878 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000023F23CF2880>，sheet页面<xlrd.sheet.Sheet object at 0x0000023F23D26EB0>打开成功
2022-11-28 15:27:42,884 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000023F23C53F70>，sheet页面<xlrd.sheet.Sheet object at 0x0000023F23D3BD90>打开成功
2022-11-28 15:27:42,885 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 15:27:42,885 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 15:27:42,885 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 15:27:42,885 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:27:42,886 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:27:42,886 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 15:27:42,886 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 15:27:42,886 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 15:27:42,886 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 15:27:42,886 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 15:27:42,886 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 15:27:42,886 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 15:27:42,886 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 15:27:42,886 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 15:27:42,887 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 15:27:42,887 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 15:27:42,887 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 15:27:42,887 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 15:27:42,887 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 15:27:42,887 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 15:27:42,888 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 15:27:42,888 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 15:27:42,888 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 15:27:42,888 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 15:27:42,888 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 15:27:42,888 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 15:27:42,888 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 15:27:42,888 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 15:27:42,889 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 15:29:25,221 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000024ECBBE2880>，sheet页面<xlrd.sheet.Sheet object at 0x0000024ECBC16E50>打开成功
2022-11-28 15:29:25,228 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000024ECBB43F70>，sheet页面<xlrd.sheet.Sheet object at 0x0000024ECBC2BC70>打开成功
2022-11-28 15:29:25,228 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 15:29:25,229 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 15:29:25,229 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 15:29:25,229 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:29:25,229 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:29:25,229 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 15:29:25,229 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 15:29:25,229 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 15:29:25,229 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 15:29:25,230 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 15:29:25,230 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 15:29:25,230 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 15:29:25,230 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 15:29:25,230 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 15:29:25,230 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 15:29:25,230 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 15:29:25,230 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 15:29:25,230 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 15:29:25,230 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 15:29:25,231 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 15:29:25,231 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 15:29:25,231 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 15:29:25,231 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 15:29:25,231 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 15:29:25,231 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 15:29:25,231 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 15:29:25,231 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 15:29:25,231 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 15:29:25,231 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 15:31:29,321 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001AA5FC42880>，sheet页面<xlrd.sheet.Sheet object at 0x000001AA5FC76E50>打开成功
2022-11-28 15:31:29,331 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x000001AA5F7A3F70>，sheet页面<xlrd.sheet.Sheet object at 0x000001AA5FC8BCA0>打开成功
2022-11-28 15:31:29,331 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 15:31:29,331 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 15:31:29,331 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 15:31:29,331 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:31:29,332 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:31:29,332 - doExcel.py:[41] - [INFO] - 单元格值(6,4)文件获取成功，值是：.ant-modal-confirm-title>span
2022-11-28 15:31:29,332 - doExcel.py:[41] - [INFO] - 单元格值(7,4)文件获取成功，值是：.ant-modal-confirm-btns>button
2022-11-28 15:31:29,332 - doExcel.py:[41] - [INFO] - 单元格值(1,2)文件获取成功，值是：15555211512.0
2022-11-28 15:31:29,332 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：1，2|1，3
2022-11-28 15:31:29,332 - doExcel.py:[41] - [INFO] - 单元格值(2,2)文件获取成功，值是：
2022-11-28 15:31:29,332 - doExcel.py:[41] - [INFO] - 单元格值(2,3)文件获取成功，值是：
2022-11-28 15:31:29,333 - doExcel.py:[41] - [INFO] - 单元格值(3,2)文件获取成功，值是：
2022-11-28 15:31:29,333 - doExcel.py:[41] - [INFO] - 单元格值(3,3)文件获取成功，值是：2000zhang
2022-11-28 15:31:29,333 - doExcel.py:[41] - [INFO] - 单元格值(4,2)文件获取成功，值是：15555211512.0
2022-11-28 15:31:29,333 - doExcel.py:[41] - [INFO] - 单元格值(4,3)文件获取成功，值是：
2022-11-28 15:31:29,333 - doExcel.py:[41] - [INFO] - 单元格值(5,2)文件获取成功，值是：11555521153.0
2022-11-28 15:31:29,333 - doExcel.py:[41] - [INFO] - 单元格值(5,3)文件获取成功，值是：2000zhang
2022-11-28 15:31:29,333 - doExcel.py:[41] - [INFO] - 单元格值(6,2)文件获取成功，值是：15555211512.0
2022-11-28 15:31:29,333 - doExcel.py:[41] - [INFO] - 单元格值(6,3)文件获取成功，值是：2000zha
2022-11-28 15:31:29,333 - doExcel.py:[41] - [INFO] - 单元格值(7,2)文件获取成功，值是：11555521153.0
2022-11-28 15:31:29,333 - doExcel.py:[41] - [INFO] - 单元格值(7,3)文件获取成功，值是：2001zha
2022-11-28 15:31:29,334 - doExcel.py:[41] - [INFO] - 单元格值(8,2)文件获取成功，值是：115555211546789
2022-11-28 15:31:29,334 - doExcel.py:[41] - [INFO] - 单元格值(8,3)文件获取成功，值是：2000zhang
2022-11-28 15:31:29,334 - doExcel.py:[41] - [INFO] - 单元格值(9,2)文件获取成功，值是：115555211.0
2022-11-28 15:31:29,334 - doExcel.py:[41] - [INFO] - 单元格值(9,3)文件获取成功，值是：2000zhang
2022-11-28 15:31:29,334 - doExcel.py:[41] - [INFO] - 单元格值(10,2)文件获取成功，值是：15555211512.0
2022-11-28 15:31:29,334 - doExcel.py:[41] - [INFO] - 单元格值(10,3)文件获取成功，值是：200000000002144322523535zhang
2022-11-28 15:31:29,334 - doExcel.py:[41] - [INFO] - 单元格值(11,2)文件获取成功，值是：15555211512.0
2022-11-28 15:31:29,334 - doExcel.py:[41] - [INFO] - 单元格值(11,3)文件获取成功，值是：1zhan
2022-11-28 15:31:45,548 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 15:31:45,602 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@placeholder='请输入手机号码']")
2022-11-28 15:31:45,704 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 15:31:45,751 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', "//span//input[@type='password']")
2022-11-28 15:31:45,885 - basePage.py:[101] - [INFO] - 输入内容成功！
2022-11-28 15:31:45,925 - basePage.py:[83] - [INFO] - 元素定位成功，('xpath', '//form/nz-form-item[4]/button')
2022-11-28 15:31:45,971 - basePage.py:[148] - [INFO] - 元素('xpath', '//form/nz-form-item[4]/button')点击成功！
2022-11-28 15:31:51,127 - basePage.py:[83] - [INFO] - 元素定位成功，('css selector', '.teachHeadPic.ng-star-inserted')
2022-11-28 15:31:59,627 - basePage.py:[79] - [ERROR] - 元素定位失败，错误信息是：Message: 
,该元素是：('xpath', "//div[@class='userInfo-popPanel']/div[4]")
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 75, in findElement
    ele=WebDriverWait(self.driver,5,0.1).\
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\support\wait.py", line 80, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 

2022-11-28 15:31:59,713 - basePage.py:[144] - [ERROR] - 元素('xpath', "//div[@class='userInfo-popPanel']/div[4]")点击失败，原因是：Message: javascript error: Cannot read properties of null (reading 'click')
  (Session info: chrome=105.0.5195.127)
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 141, in doClick
    self.driver.execute_script("arguments[0].click();", ele)
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 634, in execute_script
    return self.execute(command, {
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.JavascriptException: Message: javascript error: Cannot read properties of null (reading 'click')
  (Session info: chrome=105.0.5195.127)

2022-11-28 15:32:09,883 - basePage.py:[79] - [ERROR] - 元素定位失败，错误信息是：Message: 
,该元素是：('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 75, in findElement
    ele=WebDriverWait(self.driver,5,0.1).\
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\support\wait.py", line 80, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 

2022-11-28 15:32:09,892 - basePage.py:[144] - [ERROR] - 元素('css selector', '.ant-modal-confirm-btns>button:nth-child(2)')点击失败，原因是：Message: javascript error: Cannot read properties of null (reading 'click')
  (Session info: chrome=105.0.5195.127)
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 141, in doClick
    self.driver.execute_script("arguments[0].click();", ele)
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 634, in execute_script
    return self.execute(command, {
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.JavascriptException: Message: javascript error: Cannot read properties of null (reading 'click')
  (Session info: chrome=105.0.5195.127)

2022-11-28 15:32:20,641 - basePage.py:[67] - [INFO] - 未发生异常，页面打开成功！http://139.199.0.102/passport/login
2022-11-28 15:32:30,821 - basePage.py:[79] - [ERROR] - 元素定位失败，错误信息是：Message: 
,该元素是：('xpath', "//span//input[@placeholder='请输入手机号码']")
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 75, in findElement
    ele=WebDriverWait(self.driver,5,0.1).\
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\support\wait.py", line 80, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 

2022-11-28 15:32:30,822 - basePage.py:[97] - [CRITICAL] - 输入内容失败，原因是：'NoneType' object has no attribute 'send_keys'
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 94, in inputValue
    ele.send_keys(value)
AttributeError: 'NoneType' object has no attribute 'send_keys'
2022-11-28 15:32:40,986 - basePage.py:[79] - [ERROR] - 元素定位失败，错误信息是：Message: 
,该元素是：('xpath', "//span//input[@type='password']")
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 75, in findElement
    ele=WebDriverWait(self.driver,5,0.1).\
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\support\wait.py", line 80, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 

2022-11-28 15:32:40,987 - basePage.py:[97] - [CRITICAL] - 输入内容失败，原因是：'NoneType' object has no attribute 'send_keys'
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 94, in inputValue
    ele.send_keys(value)
AttributeError: 'NoneType' object has no attribute 'send_keys'
2022-11-28 15:32:51,132 - basePage.py:[79] - [ERROR] - 元素定位失败，错误信息是：Message: 
,该元素是：('xpath', '//form/nz-form-item[4]/button')
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 75, in findElement
    ele=WebDriverWait(self.driver,5,0.1).\
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\support\wait.py", line 80, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 

2022-11-28 15:32:51,234 - basePage.py:[144] - [ERROR] - 元素('xpath', '//form/nz-form-item[4]/button')点击失败，原因是：Message: javascript error: Cannot read properties of null (reading 'click')
  (Session info: chrome=105.0.5195.127)
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 141, in doClick
    self.driver.execute_script("arguments[0].click();", ele)
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 634, in execute_script
    return self.execute(command, {
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\remote\webdriver.py", line 321, in execute
    self.error_handler.check_response(response)
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 242, in check_response
    raise exception_class(message, screen, stacktrace)
selenium.common.exceptions.JavascriptException: Message: javascript error: Cannot read properties of null (reading 'click')
  (Session info: chrome=105.0.5195.127)

2022-11-28 15:33:03,378 - basePage.py:[79] - [ERROR] - 元素定位失败，错误信息是：Message: 
,该元素是：('xpath', '//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div')
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 75, in findElement
    ele=WebDriverWait(self.driver,5,0.1).\
  File "D:\pythonCoding\webAutoproject\.idea\lib\site-packages\selenium\webdriver\support\wait.py", line 80, in until
    raise TimeoutException(message, screen, stacktrace)
selenium.common.exceptions.TimeoutException: Message: 

2022-11-28 15:33:03,379 - basePage.py:[112] - [WARNING] - 获取文本('xpath', '//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div')失败，
错误信息是：'NoneType' object has no attribute 'text'
Traceback (most recent call last):
  File "D:\pythonCoding\pythonProject\webAutoProj4\demo\pageObj\basePage.py", line 109, in getElementValue
    eleText=ele.text
AttributeError: 'NoneType' object has no attribute 'text'
2022-11-28 15:44:48,644 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000019F4C472880>，sheet页面<xlrd.sheet.Sheet object at 0x0000019F4C4A6EB0>打开成功
2022-11-28 15:44:48,654 - doExcel.py:[30] - [INFO] - 工作簿<xlrd.book.Book object at 0x0000019F4C3D3F70>，sheet页面<xlrd.sheet.Sheet object at 0x0000019F4C4BCEB0>打开成功
2022-11-28 15:44:48,654 - doExcel.py:[41] - [INFO] - 单元格值(1,4)文件获取成功，值是：//span//input[@placeholder='请输入手机号码']
2022-11-28 15:44:48,654 - doExcel.py:[41] - [INFO] - 单元格值(2,4)文件获取成功，值是：//span//input[@type='password']
2022-11-28 15:44:48,654 - doExcel.py:[41] - [INFO] - 单元格值(3,4)文件获取成功，值是：//form/nz-form-item[4]/button
2022-11-28 15:44:48,654 - doExcel.py:[41] - [INFO] - 单元格值(4,4)文件获取成功，值是：//form/nz-form-item[1]/nz-form-control/div/nz-form-explain/div
2022-11-28 15:44:48,654 - doExcel.py:[41] - [INFO] - 单元格值(5,4)文件获取成功，值是：//form/nz-form-item[2]/nz-form-control/div/nz-form-explain/div
